Sevilla, -, ESP
month,day,hour,Direct Norm Rad,
 , , ,(Wh/sq.m),
2,21,24,0.0,
2,22,1,0.0,
2,22,2,0.0,
2,22,3,0.0,
2,22,4,0.0,
2,22,5,0.0,
2,22,6,0.0,
2,22,7,0.0,
2,22,8,0.0,
2,22,9,0.0,
2,22,10,268.0,
2,22,11,315.0,
2,22,12,369.0,
2,22,13,473.0,
2,22,14,400.0,
2,22,15,624.0,
2,22,16,608.0,
2,22,17,170.0,
2,22,18,173.0,
2,22,19,0.0,
2,22,20,0.0,
2,22,21,0.0,
2,22,22,0.0,
2,22,23,0.0,
2,22,24,0.0,
2,23,1,0.0,
2,23,2,0.0,
2,23,3,0.0,
2,23,4,0.0,
2,23,5,0.0,
2,23,6,0.0,
2,23,7,0.0,
2,23,8,0.0,
2,23,9,0.0,
2,23,10,141.0,
2,23,11,283.0,
2,23,12,482.0,
2,23,13,545.0,
2,23,14,630.0,
2,23,15,646.0,
2,23,16,630.0,
2,23,17,482.0,
2,23,18,596.0,
2,23,19,0.0,
2,23,20,0.0,
2,23,21,0.0,
2,23,22,0.0,
2,23,23,0.0,
2,23,24,0.0,
2,24,1,0.0,
2,24,2,0.0,
2,24,3,0.0,
2,24,4,0.0,
2,24,5,0.0,
2,24,6,0.0,
2,24,7,0.0,
2,24,8,0.0,
2,24,9,0.0,
2,24,10,643.0,
2,24,11,766.0,
2,24,12,835.0,
2,24,13,839.0,
2,24,14,804.0,
2,24,15,845.0,
2,24,16,750.0,
2,24,17,504.0,
2,24,18,488.0,
2,24,19,0.0,
2,24,20,0.0,
2,24,21,0.0,
2,24,22,0.0,
2,24,23,0.0,
2,24,24,0.0,
2,25,1,0.0,
2,25,2,0.0,
2,25,3,0.0,
2,25,4,0.0,
2,25,5,0.0,
2,25,6,0.0,
2,25,7,0.0,
2,25,8,0.0,
2,25,9,0.0,
2,25,10,113.0,
2,25,11,164.0,
2,25,12,242.0,
2,25,13,255.0,
2,25,14,135.0,
2,25,15,97.0,
2,25,16,97.0,
2,25,17,97.0,
2,25,18,69.0,
2,25,19,69.0,
2,25,20,0.0,
2,25,21,0.0,
2,25,22,0.0,
2,25,23,0.0,
2,25,24,0.0,
2,26,1,0.0,
2,26,2,0.0,
2,26,3,0.0,
2,26,4,0.0,
2,26,5,0.0,
2,26,6,0.0,
2,26,7,0.0,
2,26,8,0.0,
2,26,9,0.0,
2,26,10,463.0,
2,26,11,703.0,
2,26,12,605.0,
2,26,13,488.0,
2,26,14,517.0,
2,26,15,466.0,
2,26,16,227.0,
2,26,17,214.0,
2,26,18,116.0,
2,26,19,59.0,
2,26,20,0.0,
2,26,21,0.0,
2,26,22,0.0,
2,26,23,0.0,
2,26,24,0.0,
2,27,1,0.0,
2,27,2,0.0,
2,27,3,0.0,
2,27,4,0.0,
2,27,5,0.0,
2,27,6,0.0,
2,27,7,0.0,
2,27,8,0.0,
2,27,9,0.0,
2,27,10,533.0,
2,27,11,621.0,
2,27,12,593.0,
2,27,13,716.0,
2,27,14,656.0,
2,27,15,684.0,
2,27,16,668.0,
2,27,17,624.0,
2,27,18,394.0,
2,27,19,334.0,
2,27,20,0.0,
2,27,21,0.0,
2,27,22,0.0,
2,27,23,0.0,
2,27,24,0.0,
2,28,1,0.0,
2,28,2,0.0,
2,28,3,0.0,
2,28,4,0.0,
2,28,5,0.0,
2,28,6,0.0,
2,28,7,0.0,
2,28,8,0.0,
2,28,9,0.0,
2,28,10,75.0,
2,28,11,195.0,
2,28,12,198.0,
2,28,13,381.0,
2,28,14,839.0,
2,28,15,731.0,
2,28,16,388.0,
2,28,17,230.0,
2,28,18,100.0,
2,28,19,53.0,
2,28,20,0.0,
2,28,21,0.0,
2,28,22,0.0,
2,28,23,0.0,
2,28,24,0.0,
3,1,1,0.0,
3,1,2,0.0,
3,1,3,0.0,
3,1,4,0.0,
3,1,5,0.0,
3,1,6,0.0,
3,1,7,0.0,
3,1,8,0.0,
3,1,9,0.0,
3,1,10,634.0,
3,1,11,744.0,
3,1,12,817.0,
3,1,13,864.0,
3,1,14,883.0,
3,1,15,870.0,
3,1,16,832.0,
3,1,17,766.0,
3,1,18,665.0,
3,1,19,533.0,
3,1,20,0.0,
3,1,21,0.0,
3,1,22,0.0,
3,1,23,0.0,
3,1,24,0.0,
3,2,1,0.0,
3,2,2,0.0,
3,2,3,0.0,
3,2,4,0.0,
3,2,5,0.0,
3,2,6,0.0,
3,2,7,0.0,
3,2,8,0.0,
3,2,9,0.0,
3,2,10,646.0,
3,2,11,539.0,
3,2,12,315.0,
3,2,13,372.0,
3,2,14,369.0,
3,2,15,233.0,
3,2,16,277.0,
3,2,17,138.0,
3,2,18,135.0,
3,2,19,82.0,
3,2,20,0.0,
3,2,21,0.0,
3,2,22,0.0,
3,2,23,0.0,
3,2,24,0.0,
3,3,1,0.0,
3,3,2,0.0,
3,3,3,0.0,
3,3,4,0.0,
3,3,5,0.0,
3,3,6,0.0,
3,3,7,0.0,
3,3,8,0.0,
3,3,9,0.0,
3,3,10,583.0,
3,3,11,747.0,
3,3,12,785.0,
3,3,13,820.0,
3,3,14,880.0,
3,3,15,867.0,
3,3,16,826.0,
3,3,17,716.0,
3,3,18,589.0,
3,3,19,526.0,
3,3,20,0.0,
3,3,21,0.0,
3,3,22,0.0,
3,3,23,0.0,
3,3,24,0.0,
3,4,1,0.0,
3,4,2,0.0,
3,4,3,0.0,
3,4,4,0.0,
3,4,5,0.0,
3,4,6,0.0,
3,4,7,0.0,
3,4,8,0.0,
3,4,9,0.0,
3,4,10,53.0,
3,4,11,63.0,
3,4,12,75.0,
3,4,13,69.0,
3,4,14,198.0,
3,4,15,321.0,
3,4,16,353.0,
3,4,17,460.0,
3,4,18,75.0,
3,4,19,28.0,
3,4,20,0.0,
3,4,21,0.0,
3,4,22,0.0,
3,4,23,0.0,
3,4,24,0.0,
3,5,1,0.0,
3,5,2,0.0,
3,5,3,0.0,
3,5,4,0.0,
3,5,5,0.0,
3,5,6,0.0,
3,5,7,0.0,
3,5,8,0.0,
3,5,9,0.0,
3,5,10,214.0,
3,5,11,246.0,
3,5,12,154.0,
3,5,13,255.0,
3,5,14,331.0,
3,5,15,192.0,
3,5,16,132.0,
3,5,17,82.0,
3,5,18,82.0,
3,5,19,34.0,
3,5,20,0.0,
3,5,21,0.0,
3,5,22,0.0,
3,5,23,0.0,
3,5,24,0.0,
3,6,1,0.0,
3,6,2,0.0,
3,6,3,0.0,
3,6,4,0.0,
3,6,5,0.0,
3,6,6,0.0,
3,6,7,0.0,
3,6,8,0.0,
3,6,9,0.0,
3,6,10,78.0,
3,6,11,82.0,
3,6,12,59.0,
3,6,13,56.0,
3,6,14,56.0,
3,6,15,47.0,
3,6,16,31.0,
3,6,17,28.0,
3,6,18,28.0,
3,6,19,31.0,
3,6,20,0.0,
3,6,21,0.0,
3,6,22,0.0,
3,6,23,0.0,
3,6,24,0.0,
3,7,1,0.0,
3,7,2,0.0,
3,7,3,0.0,
3,7,4,0.0,
3,7,5,0.0,
3,7,6,0.0,
3,7,7,0.0,
3,7,8,0.0,
3,7,9,110.0,
3,7,10,132.0,
3,7,11,151.0,
3,7,12,141.0,
3,7,13,154.0,
3,7,14,242.0,
3,7,15,466.0,
3,7,16,580.0,
3,7,17,271.0,
3,7,18,110.0,
3,7,19,116.0,
3,7,20,0.0,
3,7,21,0.0,
3,7,22,0.0,
3,7,23,0.0,
3,7,24,0.0,
3,8,1,0.0,
3,8,2,0.0,
3,8,3,0.0,
3,8,4,0.0,
3,8,5,0.0,
3,8,6,0.0,
3,8,7,0.0,
3,8,8,0.0,
3,8,9,529.0,
3,8,10,656.0,
3,8,11,760.0,
3,8,12,832.0,
3,8,13,876.0,
3,8,14,892.0,
3,8,15,883.0,
3,8,16,842.0,
3,8,17,776.0,
3,8,18,678.0,
3,8,19,555.0,
3,8,20,0.0,
3,8,21,0.0,
3,8,22,0.0,
3,8,23,0.0,
3,8,24,0.0,
3,9,1,0.0,
3,9,2,0.0,
3,9,3,0.0,
3,9,4,0.0,
3,9,5,0.0,
3,9,6,0.0,
3,9,7,0.0,
3,9,8,0.0,
3,9,9,507.0,
3,9,10,410.0,
3,9,11,425.0,
3,9,12,570.0,
3,9,13,646.0,
3,9,14,608.0,
3,9,15,526.0,
3,9,16,671.0,
3,9,17,772.0,
3,9,18,649.0,
3,9,19,324.0,
3,9,20,0.0,
3,9,21,0.0,
3,9,22,0.0,
3,9,23,0.0,
3,9,24,0.0,
3,10,1,0.0,
3,10,2,0.0,
3,10,3,0.0,
3,10,4,0.0,
3,10,5,0.0,
3,10,6,0.0,
3,10,7,0.0,
3,10,8,0.0,
3,10,9,545.0,
3,10,10,552.0,
3,10,11,675.0,
3,10,12,854.0,
3,10,13,807.0,
3,10,14,760.0,
3,10,15,832.0,
3,10,16,798.0,
3,10,17,656.0,
3,10,18,523.0,
3,10,19,359.0,
3,10,20,0.0,
3,10,21,0.0,
3,10,22,0.0,
3,10,23,0.0,
3,10,24,0.0,
3,11,1,0.0,
3,11,2,0.0,
3,11,3,0.0,
3,11,4,0.0,
3,11,5,0.0,
3,11,6,0.0,
3,11,7,0.0,
3,11,8,0.0,
3,11,9,198.0,
3,11,10,293.0,
3,11,11,438.0,
3,11,12,482.0,
3,11,13,381.0,
3,11,14,280.0,
3,11,15,302.0,
3,11,16,435.0,
3,11,17,507.0,
3,11,18,435.0,
3,11,19,164.0,
3,11,20,0.0,
3,11,21,0.0,
3,11,22,0.0,
3,11,23,0.0,
3,11,24,0.0,
3,12,1,0.0,
3,12,2,0.0,
3,12,3,0.0,
3,12,4,0.0,
3,12,5,0.0,
3,12,6,0.0,
3,12,7,0.0,
3,12,8,0.0,
3,12,9,526.0,
3,12,10,665.0,
3,12,11,769.0,
3,12,12,839.0,
3,12,13,886.0,
3,12,14,902.0,
3,12,15,889.0,
3,12,16,848.0,
3,12,17,782.0,
3,12,18,684.0,
3,12,19,552.0,
3,12,20,0.0,
3,12,21,0.0,
3,12,22,0.0,
3,12,23,0.0,
3,12,24,0.0,
3,13,1,0.0,
3,13,2,0.0,
3,13,3,0.0,
3,13,4,0.0,
3,13,5,0.0,
3,13,6,0.0,
3,13,7,0.0,
3,13,8,0.0,
3,13,9,116.0,
3,13,10,132.0,
3,13,11,198.0,
3,13,12,246.0,
3,13,13,271.0,
3,13,14,463.0,
3,13,15,552.0,
3,13,16,315.0,
3,13,17,148.0,
3,13,18,66.0,
3,13,19,18.0,
3,13,20,0.0,
3,13,21,0.0,
3,13,22,0.0,
3,13,23,0.0,
3,13,24,0.0,
3,14,1,0.0,
3,14,2,0.0,
3,14,3,0.0,
3,14,4,0.0,
3,14,5,0.0,
3,14,6,0.0,
3,14,7,0.0,
3,14,8,0.0,
3,14,9,242.0,
3,14,10,261.0,
3,14,11,182.0,
3,14,12,252.0,
3,14,13,255.0,
3,14,14,85.0,
3,14,15,72.0,
3,14,16,85.0,
3,14,17,66.0,
3,14,18,72.0,
3,14,19,91.0,
3,14,20,0.0,
3,14,21,0.0,
3,14,22,0.0,
3,14,23,0.0,
3,14,24,0.0,
3,15,1,0.0,
3,15,2,0.0,
3,15,3,0.0,
3,15,4,0.0,
3,15,5,0.0,
3,15,6,0.0,
3,15,7,0.0,
3,15,8,0.0,
3,15,9,529.0,
3,15,10,675.0,
3,15,11,776.0,
3,15,12,845.0,
3,15,13,889.0,
3,15,14,905.0,
3,15,15,892.0,
3,15,16,851.0,
3,15,17,785.0,
3,15,18,687.0,
3,15,19,552.0,
3,15,20,0.0,
3,15,21,0.0,
3,15,22,0.0,
3,15,23,0.0,
3,15,24,0.0,
3,16,1,0.0,
3,16,2,0.0,
3,16,3,0.0,
3,16,4,0.0,
3,16,5,0.0,
3,16,6,0.0,
3,16,7,0.0,
3,16,8,0.0,
3,16,9,533.0,
3,16,10,678.0,
3,16,11,776.0,
3,16,12,848.0,
3,16,13,892.0,
3,16,14,908.0,
3,16,15,895.0,
3,16,16,854.0,
3,16,17,788.0,
3,16,18,690.0,
3,16,19,555.0,
3,16,20,0.0,
3,16,21,0.0,
3,16,22,0.0,
3,16,23,0.0,
3,16,24,0.0,
3,17,1,0.0,
3,17,2,0.0,
3,17,3,0.0,
3,17,4,0.0,
3,17,5,0.0,
3,17,6,0.0,
3,17,7,0.0,
3,17,8,0.0,
3,17,9,533.0,
3,17,10,678.0,
3,17,11,779.0,
3,17,12,848.0,
3,17,13,892.0,
3,17,14,908.0,
3,17,15,895.0,
3,17,16,854.0,
3,17,17,788.0,
3,17,18,690.0,
3,17,19,552.0,
3,17,20,0.0,
3,17,21,0.0,
3,17,22,0.0,
3,17,23,0.0,
3,17,24,0.0,
3,18,1,0.0,
3,18,2,0.0,
3,18,3,0.0,
3,18,4,0.0,
3,18,5,0.0,
3,18,6,0.0,
3,18,7,0.0,
3,18,8,0.0,
3,18,9,529.0,
3,18,10,681.0,
3,18,11,782.0,
3,18,12,851.0,
3,18,13,895.0,
3,18,14,911.0,
3,18,15,899.0,
3,18,16,858.0,
3,18,17,788.0,
3,18,18,690.0,
3,18,19,552.0,
3,18,20,0.0,
3,18,21,0.0,
3,18,22,0.0,
3,18,23,0.0,
3,18,24,0.0,
3,19,1,0.0,
3,19,2,0.0,
3,19,3,0.0,
3,19,4,0.0,
3,19,5,0.0,
3,19,6,0.0,
3,19,7,0.0,
3,19,8,0.0,
3,19,9,337.0,
3,19,10,539.0,
3,19,11,728.0,
3,19,12,810.0,
3,19,13,804.0,
3,19,14,826.0,
3,19,15,892.0,
3,19,16,829.0,
3,19,17,656.0,
3,19,18,548.0,
3,19,19,511.0,
3,19,20,0.0,
3,19,21,0.0,
3,19,22,0.0,
3,19,23,0.0,
3,19,24,0.0,
3,20,1,0.0,
3,20,2,0.0,
3,20,3,0.0,
3,20,4,0.0,
3,20,5,0.0,
3,20,6,0.0,
3,20,7,0.0,
3,20,8,0.0,
3,20,9,593.0,
3,20,10,589.0,
3,20,11,583.0,
3,20,12,712.0,
3,20,13,794.0,
3,20,14,725.0,
3,20,15,485.0,
3,20,16,441.0,
3,20,17,561.0,
3,20,18,309.0,
3,20,19,129.0,
3,20,20,0.0,
3,20,21,0.0,
3,20,22,0.0,
3,20,23,0.0,
3,20,24,0.0,
3,21,1,0.0,
3,21,2,0.0,
3,21,3,0.0,
3,21,4,0.0,
3,21,5,0.0,
3,21,6,0.0,
3,21,7,0.0,
3,21,8,0.0,
3,21,9,15.0,
3,21,10,12.0,
3,21,11,6.0,
3,21,12,3.0,
3,21,13,9.0,
3,21,14,15.0,
3,21,15,15.0,
3,21,16,12.0,
3,21,17,12.0,
3,21,18,12.0,
3,21,19,15.0,
3,21,20,0.0,
3,21,21,0.0,
3,21,22,0.0,
3,21,23,0.0,
3,21,24,0.0,
3,22,1,0.0,
3,22,2,0.0,
3,22,3,0.0,
3,22,4,0.0,
3,22,5,0.0,
3,22,6,0.0,
3,22,7,0.0,
3,22,8,0.0,
3,22,9,47.0,
3,22,10,56.0,
3,22,11,66.0,
3,22,12,59.0,
3,22,13,37.0,
3,22,14,25.0,
3,22,15,22.0,
3,22,16,18.0,
3,22,17,12.0,
3,22,18,18.0,
3,22,19,25.0,
3,22,20,0.0,
3,22,21,0.0,
3,22,22,0.0,
3,22,23,0.0,
3,22,24,0.0,
3,23,1,0.0,
3,23,2,0.0,
3,23,3,0.0,
3,23,4,0.0,
3,23,5,0.0,
3,23,6,0.0,
3,23,7,0.0,
3,23,8,0.0,
3,23,9,514.0,
3,23,10,712.0,
3,23,11,608.0,
3,23,12,413.0,
3,23,13,441.0,
3,23,14,700.0,
3,23,15,858.0,
3,23,16,835.0,
3,23,17,662.0,
3,23,18,315.0,
3,23,19,88.0,
3,23,20,0.0,
3,23,21,0.0,
3,23,22,0.0,
3,23,23,0.0,
3,23,24,0.0,
3,24,1,0.0,
3,24,2,0.0,
3,24,3,0.0,
3,24,4,0.0,
3,24,5,0.0,
3,24,6,0.0,
3,24,7,0.0,
3,24,8,0.0,
3,24,9,542.0,
3,24,10,690.0,
3,24,11,788.0,
3,24,12,858.0,
3,24,13,902.0,
3,24,14,917.0,
3,24,15,902.0,
3,24,16,858.0,
3,24,17,791.0,
3,24,18,694.0,
3,24,19,548.0,
3,24,20,0.0,
3,24,21,0.0,
3,24,22,0.0,
3,24,23,0.0,
3,24,24,0.0,
3,25,1,0.0,
3,25,2,0.0,
3,25,3,0.0,
3,25,4,0.0,
3,25,5,0.0,
3,25,6,0.0,
3,25,7,0.0,
3,25,8,0.0,
3,25,9,66.0,
3,25,10,186.0,
3,25,11,391.0,
3,25,12,482.0,
3,25,13,466.0,
3,25,14,539.0,
3,25,15,687.0,
3,25,16,722.0,
3,25,17,671.0,
3,25,18,438.0,
3,25,19,63.0,
3,25,20,0.0,
3,25,21,0.0,
3,25,22,0.0,
3,25,23,0.0,
3,25,24,0.0,
3,26,1,0.0,
3,26,2,0.0,
3,26,3,0.0,
3,26,4,0.0,
3,26,5,0.0,
3,26,6,0.0,
3,26,7,0.0,
3,26,8,0.0,
3,26,9,189.0,
3,26,10,324.0,
3,26,11,574.0,
3,26,12,577.0,
3,26,13,558.0,
3,26,14,760.0,
3,26,15,889.0,
3,26,16,880.0,
3,26,17,829.0,
3,26,18,741.0,
3,26,19,615.0,
3,26,20,0.0,
3,26,21,0.0,
3,26,22,0.0,
3,26,23,0.0,
3,26,24,0.0,
3,27,1,0.0,
3,27,2,0.0,
3,27,3,0.0,
3,27,4,0.0,
3,27,5,0.0,
3,27,6,0.0,
3,27,7,0.0,
3,27,8,0.0,
3,27,9,141.0,
3,27,10,141.0,
3,27,11,104.0,
3,27,12,119.0,
3,27,13,236.0,
3,27,14,211.0,
3,27,15,107.0,
3,27,16,214.0,
3,27,17,230.0,
3,27,18,119.0,
3,27,19,135.0,
3,27,20,0.0,
3,27,21,0.0,
3,27,22,0.0,
3,27,23,0.0,
3,27,24,0.0,
3,28,1,0.0,
3,28,2,0.0,
3,28,3,0.0,
3,28,4,0.0,
3,28,5,0.0,
3,28,6,0.0,
3,28,7,0.0,
3,28,8,0.0,
3,28,9,564.0,
3,28,10,703.0,
3,28,11,798.0,
3,28,12,867.0,
3,28,13,911.0,
3,28,14,924.0,
3,28,15,911.0,
3,28,16,867.0,
3,28,17,798.0,
3,28,18,703.0,
3,28,19,561.0,
3,28,20,0.0,
3,28,21,0.0,
3,28,22,0.0,
3,28,23,0.0,
3,28,24,0.0,
3,29,1,0.0,
3,29,2,0.0,
3,29,3,0.0,
3,29,4,0.0,
3,29,5,0.0,
3,29,6,0.0,
3,29,7,0.0,
3,29,8,0.0,
3,29,9,34.0,
3,29,10,28.0,
3,29,11,34.0,
3,29,12,47.0,
3,29,13,59.0,
3,29,14,75.0,
3,29,15,69.0,
3,29,16,59.0,
3,29,17,41.0,
3,29,18,18.0,
3,29,19,22.0,
3,29,20,0.0,
3,29,21,0.0,
3,29,22,0.0,
3,29,23,0.0,
3,29,24,0.0,
3,30,1,0.0,
3,30,2,0.0,
3,30,3,0.0,
3,30,4,0.0,
3,30,5,0.0,
3,30,6,0.0,
3,30,7,0.0,
3,30,8,0.0,
3,30,9,460.0,
3,30,10,533.0,
3,30,11,488.0,
3,30,12,375.0,
3,30,13,353.0,
3,30,14,277.0,
3,30,15,293.0,
3,30,16,343.0,
3,30,17,315.0,
3,30,18,340.0,
3,30,19,299.0,
3,30,20,0.0,
3,30,21,0.0,
3,30,22,0.0,
3,30,23,0.0,
3,30,24,0.0,
3,31,1,0.0,
3,31,2,0.0,
3,31,3,0.0,
3,31,4,0.0,
3,31,5,0.0,
3,31,6,0.0,
3,31,7,0.0,
3,31,8,0.0,
3,31,9,438.0,
3,31,10,507.0,
3,31,11,593.0,
3,31,12,798.0,
3,31,13,902.0,
3,31,14,917.0,
3,31,15,858.0,
3,31,16,788.0,
3,31,17,703.0,
3,31,18,479.0,
3,31,19,258.0,
3,31,20,0.0,
3,31,21,0.0,
3,31,22,0.0,
3,31,23,0.0,
3,31,24,0.0,
4,1,1,0.0,
4,1,2,0.0,
4,1,3,0.0,
4,1,4,0.0,
4,1,5,0.0,
4,1,6,0.0,
4,1,7,0.0,
4,1,8,0.0,
4,1,9,466.0,
4,1,10,671.0,
4,1,11,817.0,
4,1,12,880.0,
4,1,13,719.0,
4,1,14,605.0,
4,1,15,662.0,
4,1,16,555.0,
4,1,17,589.0,
4,1,18,725.0,
4,1,19,602.0,
4,1,20,0.0,
4,1,21,0.0,
4,1,22,0.0,
4,1,23,0.0,
4,1,24,0.0,
4,2,1,0.0,
4,2,2,0.0,
4,2,3,0.0,
4,2,4,0.0,
4,2,5,0.0,
4,2,6,0.0,
4,2,7,0.0,
4,2,8,0.0,
4,2,9,444.0,
4,2,10,671.0,
4,2,11,817.0,
4,2,12,826.0,
4,2,13,810.0,
4,2,14,722.0,
4,2,15,665.0,
4,2,16,709.0,
4,2,17,722.0,
4,2,18,675.0,
4,2,19,517.0,
4,2,20,0.0,
4,2,21,0.0,
4,2,22,0.0,
4,2,23,0.0,
4,2,24,0.0,
4,3,1,0.0,
4,3,2,0.0,
4,3,3,0.0,
4,3,4,0.0,
4,3,5,0.0,
4,3,6,0.0,
4,3,7,0.0,
4,3,8,0.0,
4,3,9,574.0,
4,3,10,703.0,
4,3,11,794.0,
4,3,12,864.0,
4,3,13,902.0,
4,3,14,914.0,
4,3,15,902.0,
4,3,16,858.0,
4,3,17,788.0,
4,3,18,694.0,
4,3,19,561.0,
4,3,20,0.0,
4,3,21,0.0,
4,3,22,0.0,
4,3,23,0.0,
4,3,24,0.0,
4,4,1,0.0,
4,4,2,0.0,
4,4,3,0.0,
4,4,4,0.0,
4,4,5,0.0,
4,4,6,0.0,
4,4,7,0.0,
4,4,8,0.0,
4,4,9,577.0,
4,4,10,703.0,
4,4,11,798.0,
4,4,12,864.0,
4,4,13,905.0,
4,4,14,917.0,
4,4,15,902.0,
4,4,16,858.0,
4,4,17,791.0,
4,4,18,694.0,
4,4,19,561.0,
4,4,20,0.0,
4,4,21,0.0,
4,4,22,0.0,
4,4,23,0.0,
4,4,24,0.0,
4,5,1,0.0,
4,5,2,0.0,
4,5,3,0.0,
4,5,4,0.0,
4,5,5,0.0,
4,5,6,0.0,
4,5,7,0.0,
4,5,8,0.0,
4,5,9,577.0,
4,5,10,706.0,
4,5,11,798.0,
4,5,12,864.0,
4,5,13,905.0,
4,5,14,917.0,
4,5,15,902.0,
4,5,16,858.0,
4,5,17,788.0,
4,5,18,694.0,
4,5,19,561.0,
4,5,20,0.0,
4,5,21,0.0,
4,5,22,0.0,
4,5,23,0.0,
4,5,24,0.0,
4,6,1,0.0,
4,6,2,0.0,
4,6,3,0.0,
4,6,4,0.0,
4,6,5,0.0,
4,6,6,0.0,
4,6,7,0.0,
4,6,8,0.0,
4,6,9,211.0,
4,6,10,138.0,
4,6,11,160.0,
4,6,12,523.0,
4,6,13,744.0,
4,6,14,782.0,
4,6,15,845.0,
4,6,16,813.0,
4,6,17,735.0,
4,6,18,511.0,
4,6,19,198.0,
4,6,20,0.0,
4,6,21,0.0,
4,6,22,0.0,
4,6,23,0.0,
4,6,24,0.0,
4,7,1,0.0,
4,7,2,0.0,
4,7,3,0.0,
4,7,4,0.0,
4,7,5,0.0,
4,7,6,0.0,
4,7,7,0.0,
4,7,8,0.0,
4,7,9,91.0,
4,7,10,126.0,
4,7,11,198.0,
4,7,12,164.0,
4,7,13,141.0,
4,7,14,271.0,
4,7,15,252.0,
4,7,16,233.0,
4,7,17,242.0,
4,7,18,173.0,
4,7,19,129.0,
4,7,20,0.0,
4,7,21,0.0,
4,7,22,0.0,
4,7,23,0.0,
4,7,24,0.0,
4,8,1,0.0,
4,8,2,0.0,
4,8,3,0.0,
4,8,4,0.0,
4,8,5,0.0,
4,8,6,0.0,
4,8,7,0.0,
4,8,8,0.0,
4,8,9,28.0,
4,8,10,18.0,
4,8,11,22.0,
4,8,12,47.0,
4,8,13,50.0,
4,8,14,22.0,
4,8,15,9.0,
4,8,16,9.0,
4,8,17,6.0,
4,8,18,6.0,
4,8,19,12.0,
4,8,20,0.0,
4,8,21,0.0,
4,8,22,0.0,
4,8,23,0.0,
4,8,24,0.0,
4,9,1,0.0,
4,9,2,0.0,
4,9,3,0.0,
4,9,4,0.0,
4,9,5,0.0,
4,9,6,0.0,
4,9,7,0.0,
4,9,8,0.0,
4,9,9,9.0,
4,9,10,9.0,
4,9,11,15.0,
4,9,12,15.0,
4,9,13,12.0,
4,9,14,12.0,
4,9,15,18.0,
4,9,16,18.0,
4,9,17,15.0,
4,9,18,28.0,
4,9,19,34.0,
4,9,20,0.0,
4,9,21,0.0,
4,9,22,0.0,
4,9,23,0.0,
4,9,24,0.0,
4,10,1,0.0,
4,10,2,0.0,
4,10,3,0.0,
4,10,4,0.0,
4,10,5,0.0,
4,10,6,0.0,
4,10,7,0.0,
4,10,8,0.0,
4,10,9,593.0,
4,10,10,716.0,
4,10,11,807.0,
4,10,12,873.0,
4,10,13,911.0,
4,10,14,924.0,
4,10,15,908.0,
4,10,16,864.0,
4,10,17,794.0,
4,10,18,700.0,
4,10,19,570.0,
4,10,20,0.0,
4,10,21,0.0,
4,10,22,0.0,
4,10,23,0.0,
4,10,24,0.0,
4,11,1,0.0,
4,11,2,0.0,
4,11,3,0.0,
4,11,4,0.0,
4,11,5,0.0,
4,11,6,0.0,
4,11,7,0.0,
4,11,8,0.0,
4,11,9,529.0,
4,11,10,719.0,
4,11,11,817.0,
4,11,12,848.0,
4,11,13,895.0,
4,11,14,839.0,
4,11,15,769.0,
4,11,16,709.0,
4,11,17,649.0,
4,11,18,649.0,
4,11,19,586.0,
4,11,20,0.0,
4,11,21,0.0,
4,11,22,0.0,
4,11,23,0.0,
4,11,24,0.0,
4,12,1,0.0,
4,12,2,0.0,
4,12,3,0.0,
4,12,4,0.0,
4,12,5,0.0,
4,12,6,0.0,
4,12,7,0.0,
4,12,8,0.0,
4,12,9,599.0,
4,12,10,719.0,
4,12,11,810.0,
4,12,12,876.0,
4,12,13,914.0,
4,12,14,927.0,
4,12,15,908.0,
4,12,16,867.0,
4,12,17,794.0,
4,12,18,700.0,
4,12,19,570.0,
4,12,20,0.0,
4,12,21,0.0,
4,12,22,0.0,
4,12,23,0.0,
4,12,24,0.0,
4,13,1,0.0,
4,13,2,0.0,
4,13,3,0.0,
4,13,4,0.0,
4,13,5,0.0,
4,13,6,0.0,
4,13,7,0.0,
4,13,8,0.0,
4,13,9,334.0,
4,13,10,583.0,
4,13,11,813.0,
4,13,12,750.0,
4,13,13,785.0,
4,13,14,684.0,
4,13,15,548.0,
4,13,16,618.0,
4,13,17,747.0,
4,13,18,649.0,
4,13,19,353.0,
4,13,20,0.0,
4,13,21,0.0,
4,13,22,0.0,
4,13,23,0.0,
4,13,24,0.0,
4,14,1,0.0,
4,14,2,0.0,
4,14,3,0.0,
4,14,4,0.0,
4,14,5,0.0,
4,14,6,0.0,
4,14,7,0.0,
4,14,8,0.0,
4,14,9,602.0,
4,14,10,722.0,
4,14,11,813.0,
4,14,12,876.0,
4,14,13,917.0,
4,14,14,927.0,
4,14,15,911.0,
4,14,16,867.0,
4,14,17,798.0,
4,14,18,703.0,
4,14,19,574.0,
4,14,20,0.0,
4,14,21,0.0,
4,14,22,0.0,
4,14,23,0.0,
4,14,24,0.0,
4,15,1,0.0,
4,15,2,0.0,
4,15,3,0.0,
4,15,4,0.0,
4,15,5,0.0,
4,15,6,0.0,
4,15,7,0.0,
4,15,8,0.0,
4,15,9,605.0,
4,15,10,725.0,
4,15,11,813.0,
4,15,12,880.0,
4,15,13,917.0,
4,15,14,930.0,
4,15,15,911.0,
4,15,16,867.0,
4,15,17,798.0,
4,15,18,703.0,
4,15,19,577.0,
