SEVILLA, -, ESP
month,day,hour,Direct Norm Rad,
 , , ,(Wh/sq.m),
2,11,24,0.0,
2,12,1,0.0,
2,12,2,0.0,
2,12,3,0.0,
2,12,4,0.0,
2,12,5,0.0,
2,12,6,0.0,
2,12,7,0.0,
2,12,8,0.0,
2,12,9,0.0,
2,12,10,308.0,
2,12,11,657.0,
2,12,12,805.0,
2,12,13,871.0,
2,12,14,884.0,
2,12,15,875.0,
2,12,16,813.0,
2,12,17,715.0,
2,12,18,517.0,
2,12,19,99.0,
2,12,20,0.0,
2,12,21,0.0,
2,12,22,0.0,
2,12,23,0.0,
2,12,24,0.0,
2,13,1,0.0,
2,13,2,0.0,
2,13,3,0.0,
2,13,4,0.0,
2,13,5,0.0,
2,13,6,0.0,
2,13,7,0.0,
2,13,8,0.0,
2,13,9,0.0,
2,13,10,0.0,
2,13,11,0.0,
2,13,12,0.0,
2,13,13,1.0,
2,13,14,2.0,
2,13,15,1.0,
2,13,16,0.0,
2,13,17,32.0,
2,13,18,104.0,
2,13,19,6.0,
2,13,20,0.0,
2,13,21,0.0,
2,13,22,0.0,
2,13,23,0.0,
2,13,24,0.0,
2,14,1,0.0,
2,14,2,0.0,
2,14,3,0.0,
2,14,4,0.0,
2,14,5,0.0,
2,14,6,0.0,
2,14,7,0.0,
2,14,8,0.0,
2,14,9,0.0,
2,14,10,306.0,
2,14,11,606.0,
2,14,12,713.0,
2,14,13,700.0,
2,14,14,582.0,
2,14,15,450.0,
2,14,16,326.0,
2,14,17,269.0,
2,14,18,216.0,
2,14,19,10.0,
2,14,20,0.0,
2,14,21,0.0,
2,14,22,0.0,
2,14,23,0.0,
2,14,24,0.0,
2,15,1,0.0,
2,15,2,0.0,
2,15,3,0.0,
2,15,4,0.0,
2,15,5,0.0,
2,15,6,0.0,
2,15,7,0.0,
2,15,8,0.0,
2,15,9,0.0,
2,15,10,224.0,
2,15,11,316.0,
2,15,12,215.0,
2,15,13,114.0,
2,15,14,22.0,
2,15,15,9.0,
2,15,16,0.0,
2,15,17,101.0,
2,15,18,178.0,
2,15,19,32.0,
2,15,20,0.0,
2,15,21,0.0,
2,15,22,0.0,
2,15,23,0.0,
2,15,24,0.0,
2,16,1,0.0,
2,16,2,0.0,
2,16,3,0.0,
2,16,4,0.0,
2,16,5,0.0,
