DELINGHA, -, CHN
month,day,hour,Direct Norm Rad,
 , , ,(Wh/sq.m),
8,30,21,0.0,
8,30,22,0.0,
8,30,23,0.0,
8,30,24,0.0,
8,31,1,0.0,
8,31,2,0.0,
8,31,3,0.0,
8,31,4,0.0,
8,31,5,0.0,
8,31,6,0.0,
8,31,7,0.0,
8,31,8,315.0,
8,31,9,710.0,
8,31,10,806.0,
8,31,11,916.0,
8,31,12,958.0,
8,31,13,986.0,
8,31,14,994.0,
8,31,15,950.0,
8,31,16,939.0,
8,31,17,752.0,
8,31,18,615.0,
8,31,19,708.0,
8,31,20,328.0,
8,31,21,0.0,
8,31,22,0.0,
8,31,23,0.0,
8,31,24,0.0,
9,1,1,0.0,
9,1,2,0.0,
9,1,3,0.0,
9,1,4,0.0,
9,1,5,0.0,
9,1,6,0.0,
9,1,7,0.0,
9,1,8,146.0,
9,1,9,535.0,
9,1,10,736.0,
9,1,11,703.0,
9,1,12,691.0,
9,1,13,359.0,
9,1,14,741.0,
9,1,15,550.0,
9,1,16,609.0,
9,1,17,589.0,
9,1,18,435.0,
9,1,19,196.0,
9,1,20,26.0,
9,1,21,0.0,
9,1,22,0.0,
9,1,23,0.0,
9,1,24,0.0,
9,2,1,0.0,
9,2,2,0.0,
9,2,3,0.0,
9,2,4,0.0,
9,2,5,0.0,
9,2,6,0.0,
9,2,7,0.0,
9,2,8,14.0,
9,2,9,72.0,
9,2,10,115.0,
9,2,11,160.0,
9,2,12,133.0,
9,2,13,474.0,
9,2,14,202.0,
9,2,15,474.0,
9,2,16,670.0,
9,2,17,761.0,
9,2,18,483.0,
9,2,19,109.0,
9,2,20,41.0,
9,2,21,0.0,
9,2,22,0.0,
9,2,23,0.0,
9,2,24,0.0,
9,3,1,0.0,
9,3,2,0.0,
9,3,3,0.0,
9,3,4,0.0,
9,3,5,0.0,
9,3,6,0.0,
9,3,7,0.0,
9,3,8,1.0,
9,3,9,5.0,
9,3,10,3.0,
9,3,11,44.0,
9,3,12,4.0,
9,3,13,2.0,
9,3,14,6.0,
9,3,15,5.0,
9,3,16,5.0,
9,3,17,2.0,
9,3,18,10.0,
9,3,19,33.0,
9,3,20,3.0,
9,3,21,0.0,
9,3,22,0.0,
9,3,23,0.0,
9,3,24,0.0,
9,4,1,0.0,
9,4,2,0.0,
9,4,3,0.0,
9,4,4,0.0,
9,4,5,0.0,
9,4,6,0.0,
9,4,7,0.0,
9,4,8,8.0,
9,4,9,2.0,
9,4,10,1.0,
9,4,11,3.0,
9,4,12,69.0,
9,4,13,356.0,
9,4,14,411.0,
9,4,15,420.0,
9,4,16,280.0,
9,4,17,263.0,
9,4,18,279.0,
9,4,19,304.0,
9,4,20,31.0,
9,4,21,0.0,
9,4,22,0.0,
9,4,23,0.0,
9,4,24,0.0,
9,5,1,0.0,
9,5,2,0.0,
9,5,3,0.0,
9,5,4,0.0,
9,5,5,0.0,
9,5,6,0.0,
9,5,7,0.0,
9,5,8,76.0,
9,5,9,382.0,
9,5,10,583.0,
9,5,11,709.0,
9,5,12,760.0,
9,5,13,674.0,
9,5,14,820.0,
9,5,15,774.0,
9,5,16,711.0,
9,5,17,614.0,
9,5,18,582.0,
9,5,19,300.0,
9,5,20,48.0,
9,5,21,0.0,
9,5,22,0.0,
9,5,23,0.0,
9,5,24,0.0,
9,6,1,0.0,
9,6,2,0.0,
9,6,3,0.0,
9,6,4,0.0,
9,6,5,0.0,
9,6,6,0.0,
9,6,7,0.0,
9,6,8,74.0,
9,6,9,207.0,
9,6,10,379.0,
9,6,11,554.0,
9,6,12,571.0,
9,6,13,451.0,
9,6,14,519.0,
9,6,15,232.0,
9,6,16,416.0,
9,6,17,402.0,
9,6,18,448.0,
9,6,19,121.0,
9,6,20,40.0,
9,6,21,0.0,
9,6,22,0.0,
9,6,23,0.0,
9,6,24,0.0,
9,7,1,0.0,
9,7,2,0.0,
9,7,3,0.0,
9,7,4,0.0,
9,7,5,0.0,
9,7,6,0.0,
9,7,7,0.0,
9,7,8,1.0,
9,7,9,6.0,
9,7,10,7.0,
9,7,11,26.0,
9,7,12,30.0,
9,7,13,42.0,
9,7,14,122.0,
9,7,15,29.0,
9,7,16,388.0,
9,7,17,294.0,
9,7,18,115.0,
9,7,19,15.0,
9,7,20,2.0,
9,7,21,0.0,
9,7,22,0.0,
9,7,23,0.0,
9,7,24,0.0,
9,8,1,0.0,
9,8,2,0.0,
9,8,3,0.0,
9,8,4,0.0,
9,8,5,0.0,
9,8,6,0.0,
9,8,7,0.0,
9,8,8,169.0,
9,8,9,395.0,
9,8,10,799.0,
9,8,11,704.0,
9,8,12,749.0,
9,8,13,842.0,
9,8,14,768.0,
9,8,15,701.0,
9,8,16,830.0,
9,8,17,478.0,
9,8,18,708.0,
9,8,19,556.0,
9,8,20,125.0,
9,8,21,0.0,
9,8,22,0.0,
9,8,23,0.0,
9,8,24,0.0,
9,9,1,0.0,
9,9,2,0.0,
9,9,3,0.0,
9,9,4,0.0,
9,9,5,0.0,
9,9,6,0.0,
9,9,7,0.0,
9,9,8,191.0,
9,9,9,526.0,
9,9,10,795.0,
9,9,11,885.0,
9,9,12,929.0,
9,9,13,944.0,
9,9,14,965.0,
9,9,15,787.0,
9,9,16,840.0,
9,9,17,770.0,
9,9,18,387.0,
9,9,19,83.0,
9,9,20,24.0,
9,9,21,0.0,
9,9,22,0.0,
9,9,23,0.0,
9,9,24,0.0,
9,10,1,0.0,
9,10,2,0.0,
9,10,3,0.0,
9,10,4,0.0,
9,10,5,0.0,
9,10,6,0.0,
9,10,7,0.0,
9,10,8,171.0,
9,10,9,491.0,
9,10,10,811.0,
9,10,11,775.0,
9,10,12,882.0,
9,10,13,855.0,
9,10,14,896.0,
9,10,15,869.0,
9,10,16,888.0,
9,10,17,689.0,
9,10,18,642.0,
9,10,19,383.0,
9,10,20,44.0,
9,10,21,0.0,
9,10,22,0.0,
9,10,23,0.0,
9,10,24,0.0,
9,11,1,0.0,
9,11,2,0.0,
9,11,3,0.0,
9,11,4,0.0,
9,11,5,0.0,
9,11,6,0.0,
9,11,7,0.0,
9,11,8,26.0,
9,11,9,236.0,
9,11,10,177.0,
9,11,11,407.0,
9,11,12,675.0,
9,11,13,195.0,
9,11,14,234.0,
9,11,15,580.0,
9,11,16,374.0,
9,11,17,829.0,
9,11,18,701.0,
9,11,19,445.0,
9,11,20,85.0,
9,11,21,0.0,
9,11,22,0.0,
9,11,23,0.0,
9,11,24,0.0,
9,12,1,0.0,
9,12,2,0.0,
9,12,3,0.0,
9,12,4,0.0,
9,12,5,0.0,
9,12,6,0.0,
9,12,7,0.0,
9,12,8,14.0,
9,12,9,133.0,
9,12,10,196.0,
9,12,11,178.0,
9,12,12,325.0,
9,12,13,316.0,
9,12,14,191.0,
9,12,15,540.0,
9,12,16,739.0,
9,12,17,657.0,
9,12,18,515.0,
9,12,19,75.0,
9,12,20,11.0,
9,12,21,0.0,
9,12,22,0.0,
9,12,23,0.0,
9,12,24,0.0,
9,13,1,0.0,
9,13,2,0.0,
9,13,3,0.0,
9,13,4,0.0,
9,13,5,0.0,
9,13,6,0.0,
9,13,7,0.0,
9,13,8,7.0,
9,13,9,16.0,
9,13,10,25.0,
9,13,11,2.0,
9,13,12,23.0,
9,13,13,18.0,
9,13,14,74.0,
9,13,15,24.0,
9,13,16,11.0,
9,13,17,16.0,
9,13,18,80.0,
9,13,19,0.0,
9,13,20,1.0,
9,13,21,0.0,
9,13,22,0.0,
9,13,23,0.0,
9,13,24,0.0,
9,14,1,0.0,
9,14,2,0.0,
9,14,3,0.0,
9,14,4,0.0,
9,14,5,0.0,
9,14,6,0.0,
9,14,7,0.0,
9,14,8,3.0,
9,14,9,12.0,
9,14,10,11.0,
9,14,11,0.0,
9,14,12,31.0,
9,14,13,185.0,
9,14,14,38.0,
9,14,15,229.0,
9,14,16,358.0,
9,14,17,231.0,
9,14,18,109.0,
9,14,19,145.0,
9,14,20,22.0,
9,14,21,0.0,
9,14,22,0.0,
9,14,23,0.0,
9,14,24,0.0,
9,15,1,0.0,
9,15,2,0.0,
9,15,3,0.0,
9,15,4,0.0,
9,15,5,0.0,
9,15,6,0.0,
9,15,7,0.0,
9,15,8,32.0,
9,15,9,115.0,
9,15,10,376.0,
9,15,11,233.0,
9,15,12,494.0,
9,15,13,464.0,
9,15,14,569.0,
9,15,15,457.0,
9,15,16,480.0,
9,15,17,633.0,
9,15,18,646.0,
9,15,19,511.0,
9,15,20,135.0,
9,15,21,0.0,
9,15,22,0.0,
9,15,23,0.0,
9,15,24,0.0,
9,16,1,0.0,
9,16,2,0.0,
9,16,3,0.0,
9,16,4,0.0,
9,16,5,0.0,
9,16,6,0.0,
9,16,7,0.0,
9,16,8,148.0,
9,16,9,655.0,
9,16,10,664.0,
9,16,11,840.0,
9,16,12,862.0,
9,16,13,816.0,
9,16,14,857.0,
9,16,15,850.0,
9,16,16,834.0,
9,16,17,899.0,
9,16,18,694.0,
9,16,19,559.0,
9,16,20,103.0,
9,16,21,0.0,
9,16,22,0.0,
9,16,23,0.0,
9,16,24,0.0,
9,17,1,0.0,
9,17,2,0.0,
9,17,3,0.0,
9,17,4,0.0,
9,17,5,0.0,
9,17,6,0.0,
9,17,7,0.0,
9,17,8,13.0,
9,17,9,446.0,
9,17,10,610.0,
9,17,11,877.0,
9,17,12,888.0,
9,17,13,886.0,
9,17,14,876.0,
9,17,15,989.0,
9,17,16,709.0,
9,17,17,566.0,
9,17,18,776.0,
9,17,19,628.0,
9,17,20,155.0,
9,17,21,0.0,
9,17,22,0.0,
9,17,23,0.0,
9,17,24,0.0,
9,18,1,0.0,
9,18,2,0.0,
9,18,3,0.0,
9,18,4,0.0,
9,18,5,0.0,
9,18,6,0.0,
9,18,7,0.0,
9,18,8,9.0,
9,18,9,138.0,
9,18,10,709.0,
9,18,11,757.0,
9,18,12,935.0,
9,18,13,899.0,
9,18,14,816.0,
9,18,15,915.0,
9,18,16,832.0,
9,18,17,817.0,
9,18,18,731.0,
9,18,19,482.0,
9,18,20,66.0,
9,18,21,0.0,
9,18,22,0.0,
9,18,23,0.0,
9,18,24,0.0,
9,19,1,0.0,
9,19,2,0.0,
9,19,3,0.0,
9,19,4,0.0,
9,19,5,0.0,
9,19,6,0.0,
9,19,7,0.0,
9,19,8,216.0,
9,19,9,389.0,
9,19,10,669.0,
9,19,11,512.0,
9,19,12,805.0,
9,19,13,586.0,
9,19,14,830.0,
9,19,15,676.0,
9,19,16,237.0,
9,19,17,283.0,
9,19,18,80.0,
9,19,19,83.0,
9,19,20,11.0,
9,19,21,0.0,
9,19,22,0.0,
9,19,23,0.0,
9,19,24,0.0,
9,20,1,0.0,
9,20,2,0.0,
9,20,3,0.0,
9,20,4,0.0,
9,20,5,0.0,
9,20,6,0.0,
9,20,7,0.0,
9,20,8,13.0,
9,20,9,145.0,
9,20,10,301.0,
9,20,11,512.0,
9,20,12,728.0,
9,20,13,741.0,
9,20,14,859.0,
9,20,15,729.0,
9,20,16,629.0,
9,20,17,398.0,
9,20,18,237.0,
9,20,19,214.0,
9,20,20,5.0,
9,20,21,0.0,
9,20,22,0.0,
9,20,23,0.0,
9,20,24,0.0,
9,21,1,0.0,
9,21,2,0.0,
9,21,3,0.0,
9,21,4,0.0,
9,21,5,0.0,
9,21,6,0.0,
9,21,7,0.0,
9,21,8,27.0,
9,21,9,191.0,
9,21,10,299.0,
9,21,11,523.0,
9,21,12,524.0,
9,21,13,756.0,
9,21,14,896.0,
9,21,15,797.0,
9,21,16,842.0,
9,21,17,781.0,
9,21,18,703.0,
9,21,19,403.0,
9,21,20,60.0,
9,21,21,0.0,
9,21,22,0.0,
9,21,23,0.0,
9,21,24,0.0,
9,22,1,0.0,
9,22,2,0.0,
9,22,3,0.0,
9,22,4,0.0,
9,22,5,0.0,
9,22,6,0.0,
9,22,7,0.0,
9,22,8,14.0,
9,22,9,173.0,
9,22,10,458.0,
9,22,11,255.0,
9,22,12,471.0,
9,22,13,455.0,
9,22,14,342.0,
9,22,15,729.0,
9,22,16,672.0,
9,22,17,235.0,
9,22,18,552.0,
9,22,19,51.0,
9,22,20,8.0,
9,22,21,0.0,
9,22,22,0.0,
9,22,23,0.0,
9,22,24,0.0,
9,23,1,0.0,
9,23,2,0.0,
9,23,3,0.0,
9,23,4,0.0,
9,23,5,0.0,
9,23,6,0.0,
9,23,7,0.0,
9,23,8,255.0,
9,23,9,762.0,
9,23,10,923.0,
9,23,11,968.0,
9,23,12,970.0,
9,23,13,913.0,
9,23,14,990.0,
9,23,15,738.0,
9,23,16,1022.0,
9,23,17,921.0,
9,23,18,896.0,
9,23,19,696.0,
9,23,20,119.0,
9,23,21,0.0,
9,23,22,0.0,
9,23,23,0.0,
9,23,24,0.0,
9,24,1,0.0,
9,24,2,0.0,
9,24,3,0.0,
9,24,4,0.0,
9,24,5,0.0,
9,24,6,0.0,
9,24,7,0.0,
9,24,8,93.0,
9,24,9,542.0,
9,24,10,758.0,
9,24,11,822.0,
9,24,12,915.0,
9,24,13,943.0,
9,24,14,941.0,
9,24,15,936.0,
9,24,16,891.0,
9,24,17,802.0,
9,24,18,597.0,
9,24,19,441.0,
9,24,20,29.0,
9,24,21,0.0,
9,24,22,0.0,
9,24,23,0.0,
9,24,24,0.0,
9,25,1,0.0,
9,25,2,0.0,
9,25,3,0.0,
9,25,4,0.0,
9,25,5,0.0,
9,25,6,0.0,
9,25,7,0.0,
9,25,8,201.0,
9,25,9,650.0,
9,25,10,817.0,
9,25,11,890.0,
9,25,12,960.0,
9,25,13,1037.0,
9,25,14,958.0,
9,25,15,1036.0,
9,25,16,914.0,
9,25,17,911.0,
9,25,18,784.0,
9,25,19,510.0,
9,25,20,76.0,
9,25,21,0.0,
9,25,22,0.0,
9,25,23,0.0,
9,25,24,0.0,
9,26,1,0.0,
9,26,2,0.0,
9,26,3,0.0,
9,26,4,0.0,
9,26,5,0.0,
9,26,6,0.0,
9,26,7,0.0,
9,26,8,31.0,
9,26,9,113.0,
9,26,10,275.0,
9,26,11,677.0,
9,26,12,516.0,
9,26,13,453.0,
9,26,14,624.0,
9,26,15,202.0,
9,26,16,567.0,
9,26,17,549.0,
9,26,18,159.0,
9,26,19,41.0,
9,26,20,10.0,
9,26,21,0.0,
9,26,22,0.0,
9,26,23,0.0,
9,26,24,0.0,
9,27,1,0.0,
9,27,2,0.0,
9,27,3,0.0,
9,27,4,0.0,
9,27,5,0.0,
9,27,6,0.0,
9,27,7,0.0,
9,27,8,149.0,
9,27,9,415.0,
9,27,10,604.0,
9,27,11,588.0,
9,27,12,573.0,
9,27,13,682.0,
9,27,14,378.0,
9,27,15,609.0,
9,27,16,426.0,
9,27,17,131.0,
9,27,18,632.0,
9,27,19,414.0,
9,27,20,46.0,
9,27,21,0.0,
9,27,22,0.0,
9,27,23,0.0,
9,27,24,0.0,
9,28,1,0.0,
9,28,2,0.0,
9,28,3,0.0,
9,28,4,0.0,
9,28,5,0.0,
9,28,6,0.0,
9,28,7,0.0,
9,28,8,198.0,
9,28,9,714.0,
9,28,10,882.0,
9,28,11,963.0,
9,28,12,769.0,
9,28,13,683.0,
9,28,14,633.0,
9,28,15,746.0,
9,28,16,718.0,
9,28,17,732.0,
9,28,18,483.0,
9,28,19,259.0,
9,28,20,4.0,
9,28,21,0.0,
9,28,22,0.0,
9,28,23,0.0,
9,28,24,0.0,
9,29,1,0.0,
9,29,2,0.0,
9,29,3,0.0,
9,29,4,0.0,
9,29,5,0.0,
9,29,6,0.0,
9,29,7,0.0,
9,29,8,97.0,
9,29,9,550.0,
9,29,10,747.0,
9,29,11,771.0,
9,29,12,871.0,
9,29,13,828.0,
9,29,14,606.0,
9,29,15,745.0,
9,29,16,471.0,
9,29,17,258.0,
9,29,18,103.0,
9,29,19,66.0,
9,29,20,6.0,
9,29,21,0.0,
9,29,22,0.0,
9,29,23,0.0,
9,29,24,0.0,
9,30,1,0.0,
9,30,2,0.0,
9,30,3,0.0,
9,30,4,0.0,
9,30,5,0.0,
9,30,6,0.0,
9,30,7,0.0,
9,30,8,39.0,
9,30,9,178.0,
9,30,10,235.0,
9,30,11,286.0,
9,30,12,526.0,
9,30,13,590.0,
9,30,14,625.0,
9,30,15,477.0,
9,30,16,300.0,
9,30,17,399.0,
9,30,18,425.0,
9,30,19,333.0,
9,30,20,34.0,
9,30,21,0.0,
9,30,22,0.0,
9,30,23,0.0,
9,30,24,0.0,
10,1,1,0.0,
10,1,2,0.0,
10,1,3,0.0,
10,1,4,0.0,
10,1,5,0.0,
10,1,6,0.0,
10,1,7,0.0,
10,1,8,117.0,
10,1,9,624.0,
10,1,10,823.0,
10,1,11,908.0,
10,1,12,944.0,
10,1,13,971.0,
10,1,14,971.0,
10,1,15,802.0,
10,1,16,936.0,
10,1,17,875.0,
10,1,18,768.0,
10,1,19,460.0,
10,1,20,18.0,
10,1,21,0.0,
10,1,22,0.0,
10,1,23,0.0,
10,1,24,0.0,
10,2,1,0.0,
10,2,2,0.0,
10,2,3,0.0,
10,2,4,0.0,
10,2,5,0.0,
10,2,6,0.0,
10,2,7,0.0,
10,2,8,187.0,
10,2,9,740.0,
10,2,10,906.0,
10,2,11,974.0,
10,2,12,1021.0,
10,2,13,1027.0,
10,2,14,1034.0,
10,2,15,1019.0,
10,2,16,959.0,
10,2,17,959.0,
10,2,18,843.0,
10,2,19,595.0,
10,2,20,23.0,
10,2,21,0.0,
10,2,22,0.0,
10,2,23,0.0,
10,2,24,0.0,
10,3,1,0.0,
10,3,2,0.0,
10,3,3,0.0,
10,3,4,0.0,
10,3,5,0.0,
10,3,6,0.0,
10,3,7,0.0,
10,3,8,117.0,
10,3,9,641.0,
10,3,10,842.0,
10,3,11,923.0,
10,3,12,901.0,
10,3,13,983.0,
10,3,14,986.0,
10,3,15,829.0,
10,3,16,612.0,
10,3,17,299.0,
10,3,18,237.0,
10,3,19,77.0,
10,3,20,2.0,
10,3,21,0.0,
10,3,22,0.0,
10,3,23,0.0,
10,3,24,0.0,
10,4,1,0.0,
10,4,2,0.0,
10,4,3,0.0,
10,4,4,0.0,
10,4,5,0.0,
10,4,6,0.0,
10,4,7,0.0,
10,4,8,29.0,
10,4,9,59.0,
10,4,10,81.0,
10,4,11,172.0,
10,4,12,94.0,
10,4,13,144.0,
10,4,14,254.0,
10,4,15,244.0,
10,4,16,208.0,
10,4,17,409.0,
10,4,18,553.0,
10,4,19,13.0,
10,4,20,7.0,
10,4,21,0.0,
10,4,22,0.0,
10,4,23,0.0,
10,4,24,0.0,
10,5,1,0.0,
10,5,2,0.0,
10,5,3,0.0,
10,5,4,0.0,
10,5,5,0.0,
10,5,6,0.0,
10,5,7,0.0,
10,5,8,43.0,
10,5,9,233.0,
10,5,10,501.0,
10,5,11,428.0,
10,5,12,442.0,
10,5,13,530.0,
10,5,14,560.0,
10,5,15,742.0,
10,5,16,705.0,
10,5,17,299.0,
10,5,18,335.0,
10,5,19,99.0,
10,5,20,1.0,
10,5,21,0.0,
10,5,22,0.0,
10,5,23,0.0,
10,5,24,0.0,
10,6,1,0.0,
10,6,2,0.0,
10,6,3,0.0,
10,6,4,0.0,
10,6,5,0.0,
10,6,6,0.0,
10,6,7,0.0,
10,6,8,10.0,
10,6,9,148.0,
10,6,10,93.0,
10,6,11,342.0,
10,6,12,120.0,
10,6,13,68.0,
10,6,14,18.0,
10,6,15,14.0,
10,6,16,17.0,
10,6,17,67.0,
10,6,18,12.0,
10,6,19,14.0,
10,6,20,0.0,
10,6,21,0.0,
10,6,22,0.0,
10,6,23,0.0,
10,6,24,0.0,
10,7,1,0.0,
10,7,2,0.0,
10,7,3,0.0,
10,7,4,0.0,
10,7,5,0.0,
10,7,6,0.0,
10,7,7,0.0,
10,7,8,23.0,
10,7,9,55.0,
10,7,10,230.0,
10,7,11,385.0,
10,7,12,910.0,
10,7,13,849.0,
10,7,14,981.0,
10,7,15,655.0,
10,7,16,880.0,
10,7,17,695.0,
10,7,18,740.0,
10,7,19,549.0,
10,7,20,4.0,
10,7,21,0.0,
10,7,22,0.0,
10,7,23,0.0,
10,7,24,0.0,
10,8,1,0.0,
10,8,2,0.0,
10,8,3,0.0,
10,8,4,0.0,
10,8,5,0.0,
10,8,6,0.0,
10,8,7,0.0,
10,8,8,19.0,
10,8,9,208.0,
10,8,10,250.0,
10,8,11,337.0,
10,8,12,289.0,
10,8,13,435.0,
10,8,14,529.0,
10,8,15,362.0,
10,8,16,282.0,
10,8,17,589.0,
10,8,18,280.0,
10,8,19,126.0,
10,8,20,0.0,
10,8,21,0.0,
10,8,22,0.0,
10,8,23,0.0,
10,8,24,0.0,
10,9,1,0.0,
10,9,2,0.0,
10,9,3,0.0,
10,9,4,0.0,
10,9,5,0.0,
10,9,6,0.0,
10,9,7,0.0,
10,9,8,151.0,
10,9,9,732.0,
10,9,10,896.0,
10,9,11,957.0,
10,9,12,988.0,
10,9,13,955.0,
10,9,14,915.0,
10,9,15,824.0,
10,9,16,791.0,
10,9,17,947.0,
10,9,18,744.0,
10,9,19,535.0,
10,9,20,0.0,
10,9,21,0.0,
10,9,22,0.0,
10,9,23,0.0,
10,9,24,0.0,
10,10,1,0.0,
10,10,2,0.0,
10,10,3,0.0,
10,10,4,0.0,
10,10,5,0.0,
10,10,6,0.0,
10,10,7,0.0,
10,10,8,109.0,
10,10,9,633.0,
10,10,10,896.0,
10,10,11,963.0,
10,10,12,966.0,
10,10,13,963.0,
10,10,14,818.0,
10,10,15,901.0,
10,10,16,888.0,
10,10,17,805.0,
10,10,18,788.0,
10,10,19,480.0,
10,10,20,0.0,
10,10,21,0.0,
10,10,22,0.0,
10,10,23,0.0,
10,10,24,0.0,
10,11,1,0.0,
10,11,2,0.0,
10,11,3,0.0,
10,11,4,0.0,
10,11,5,0.0,
10,11,6,0.0,
10,11,7,0.0,
10,11,8,10.0,
10,11,9,80.0,
10,11,10,407.0,
10,11,11,323.0,
10,11,12,617.0,
10,11,13,651.0,
10,11,14,631.0,
10,11,15,630.0,
10,11,16,546.0,
10,11,17,695.0,
10,11,18,389.0,
10,11,19,189.0,
10,11,20,0.0,
10,11,21,0.0,
10,11,22,0.0,
10,11,23,0.0,
10,11,24,0.0,
10,12,1,0.0,
10,12,2,0.0,
10,12,3,0.0,
10,12,4,0.0,
10,12,5,0.0,
10,12,6,0.0,
10,12,7,0.0,
10,12,8,49.0,
10,12,9,473.0,
10,12,10,658.0,
10,12,11,911.0,
10,12,12,891.0,
10,12,13,935.0,
10,12,14,786.0,
10,12,15,754.0,
10,12,16,837.0,
10,12,17,837.0,
10,12,18,692.0,
10,12,19,350.0,
10,12,20,0.0,
10,12,21,0.0,
10,12,22,0.0,
10,12,23,0.0,
10,12,24,0.0,
10,13,1,0.0,
10,13,2,0.0,
10,13,3,0.0,
10,13,4,0.0,
10,13,5,0.0,
10,13,6,0.0,
10,13,7,0.0,
10,13,8,101.0,
10,13,9,688.0,
10,13,10,887.0,
10,13,11,980.0,
10,13,12,1019.0,
10,13,13,1005.0,
10,13,14,1041.0,
10,13,15,1030.0,
10,13,16,886.0,
10,13,17,959.0,
10,13,18,836.0,
10,13,19,446.0,
10,13,20,0.0,
10,13,21,0.0,
10,13,22,0.0,
10,13,23,0.0,
10,13,24,0.0,
10,14,1,0.0,
10,14,2,0.0,
10,14,3,0.0,
10,14,4,0.0,
10,14,5,0.0,
10,14,6,0.0,
10,14,7,0.0,
10,14,8,92.0,
10,14,9,673.0,
10,14,10,835.0,
10,14,11,772.0,
10,14,12,820.0,
10,14,13,976.0,
10,14,14,953.0,
10,14,15,767.0,
10,14,16,754.0,
10,14,17,690.0,
10,14,18,653.0,
10,14,19,350.0,
10,14,20,0.0,
10,14,21,0.0,
10,14,22,0.0,
10,14,23,0.0,
10,14,24,0.0,
10,15,1,0.0,
10,15,2,0.0,
10,15,3,0.0,
10,15,4,0.0,
10,15,5,0.0,
10,15,6,0.0,
10,15,7,0.0,
10,15,8,4.0,
10,15,9,255.0,
10,15,10,449.0,
10,15,11,225.0,
10,15,12,763.0,
10,15,13,809.0,
10,15,14,764.0,
10,15,15,312.0,
10,15,16,536.0,
10,15,17,547.0,
10,15,18,180.0,
10,15,19,39.0,
10,15,20,0.0,
10,15,21,0.0,
10,15,22,0.0,
10,15,23,0.0,
10,15,24,0.0,
10,16,1,0.0,
10,16,2,0.0,
10,16,3,0.0,
10,16,4,0.0,
10,16,5,0.0,
10,16,6,0.0,
10,16,7,0.0,
10,16,8,94.0,
10,16,9,454.0,
10,16,10,812.0,
10,16,11,916.0,
10,16,12,980.0,
10,16,13,993.0,
10,16,14,920.0,
10,16,15,900.0,
10,16,16,727.0,
10,16,17,599.0,
10,16,18,332.0,
10,16,19,382.0,
10,16,20,0.0,
10,16,21,0.0,
10,16,22,0.0,
10,16,23,0.0,
10,16,24,0.0,
10,17,1,0.0,
10,17,2,0.0,
10,17,3,0.0,
10,17,4,0.0,
10,17,5,0.0,
10,17,6,0.0,
10,17,7,0.0,
10,17,8,85.0,
10,17,9,651.0,
10,17,10,907.0,
10,17,11,1001.0,
10,17,12,1035.0,
10,17,13,1035.0,
10,17,14,997.0,
10,17,15,963.0,
10,17,16,1010.0,
10,17,17,968.0,
10,17,18,836.0,
10,17,19,427.0,
10,17,20,0.0,
10,17,21,0.0,
10,17,22,0.0,
10,17,23,0.0,
10,17,24,0.0,
10,18,1,0.0,
10,18,2,0.0,
10,18,3,0.0,
10,18,4,0.0,
10,18,5,0.0,
10,18,6,0.0,
10,18,7,0.0,
10,18,8,56.0,
10,18,9,648.0,
10,18,10,877.0,
10,18,11,966.0,
10,18,12,996.0,
10,18,13,969.0,
10,18,14,994.0,
10,18,15,932.0,
10,18,16,970.0,
10,18,17,813.0,
10,18,18,567.0,
10,18,19,33.0,
10,18,20,0.0,
10,18,21,0.0,
10,18,22,0.0,
10,18,23,0.0,
10,18,24,0.0,
10,19,1,0.0,
10,19,2,0.0,
10,19,3,0.0,
10,19,4,0.0,
10,19,5,0.0,
10,19,6,0.0,
10,19,7,0.0,
10,19,8,33.0,
10,19,9,387.0,
10,19,10,680.0,
10,19,11,900.0,
10,19,12,947.0,
10,19,13,1041.0,
10,19,14,933.0,
10,19,15,964.0,
10,19,16,949.0,
10,19,17,878.0,
10,19,18,833.0,
10,19,19,382.0,
10,19,20,0.0,
10,19,21,0.0,
10,19,22,0.0,
10,19,23,0.0,
10,19,24,0.0,
10,20,1,0.0,
10,20,2,0.0,
10,20,3,0.0,
10,20,4,0.0,
10,20,5,0.0,
10,20,6,0.0,
10,20,7,0.0,
10,20,8,31.0,
10,20,9,61.0,
10,20,10,140.0,
10,20,11,689.0,
10,20,12,283.0,
10,20,13,428.0,
10,20,14,560.0,
10,20,15,467.0,
10,20,16,420.0,
10,20,17,477.0,
10,20,18,387.0,
10,20,19,216.0,
10,20,20,0.0,
10,20,21,0.0,
10,20,22,0.0,
10,20,23,0.0,
10,20,24,0.0,
10,21,1,0.0,
10,21,2,0.0,
10,21,3,0.0,
10,21,4,0.0,
10,21,5,0.0,
10,21,6,0.0,
10,21,7,0.0,
10,21,8,41.0,
10,21,9,396.0,
10,21,10,457.0,
10,21,11,635.0,
10,21,12,583.0,
10,21,13,560.0,
10,21,14,637.0,
10,21,15,646.0,
10,21,16,717.0,
10,21,17,775.0,
10,21,18,494.0,
10,21,19,120.0,
10,21,20,0.0,
10,21,21,0.0,
10,21,22,0.0,
10,21,23,0.0,
10,21,24,0.0,
10,22,1,0.0,
10,22,2,0.0,
10,22,3,0.0,
10,22,4,0.0,
10,22,5,0.0,
10,22,6,0.0,
10,22,7,0.0,
10,22,8,0.0,
10,22,9,10.0,
10,22,10,9.0,
10,22,11,11.0,
10,22,12,65.0,
10,22,13,101.0,
10,22,14,28.0,
10,22,15,207.0,
